10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
10000,0.092,-0.041,-0.028,11.265,2.235,9.82,d
670315,-0.03,-0.25,-0.11,-44.30,15.17,-6.68,d
670318,-0.04,-0.25,-0.13,-34.95,11.01,-5.91,d
670322,-0.06,-0.24,-0.14,-27.90,8.76,-5.00,d
670326,-0.07,-0.24,-0.14,-22.48,7.62,-4.07,d
670330,-0.08,-0.24,-0.15,-18.41,7.67,-3.00,d
670334,-0.07,-0.25,-0.15,-15.07,8.03,-1.91,d
670339,-0.07,-0.25,-0.17,-11.96,9.42,-0.63,d
670343,-0.05,-0.24,-0.20,-8.73,11.82,0.93,d
670347,-0.04,-0.24,-0.23,-5.10,13.33,2.29,d
670351,-0.03,-0.24,-0.26,-1.51,15.57,3.67,d
670355,-0.02,-0.23,-0.27,2.18,17.22,4.76,d
670359,-0.01,-0.22,-0.28,5.95,17.17,5.19,d
670363,-0.02,-0.20,-0.28,9.60,16.00,4.95,d
670367,-0.02,-0.19,-0.28,13.11,14.12,3.95,d
670371,-0.02,-0.19,-0.29,16.42,11.65,2.29,d
670375,-0.02,-0.18,-0.27,19.62,8.33,0.22,d
670379,-0.01,-0.18,-0.25,22.45,4.08,-2.27,d
670383,0.01,-0.20,-0.22,23.84,1.05,-4.43,d
670387,0.06,-0.29,-0.16,17.78,-1.14,-2.80,d
670391,0.10,-0.49,-0.08,5.93,-6.56,-2.91,d
670395,0.10,-0.48,-0.04,-0.03,-6.97,-3.00,d
670399,0.09,-0.49,-0.04,-2.75,-10.47,-2.96,d
670403,0.04,-0.48,-0.09,-2.99,-11.33,-2.56,d
670407,0.01,-0.48,-0.14,-3.69,-9.48,-3.22,d
670411,-0.00,-0.44,-0.16,-4.51,-7.77,-3.93,d
670415,-0.01,-0.42,-0.17,-6.00,-6.33,-4.22,d
670419,-0.01,-0.41,-0.18,-7.63,-5.74,-4.74,d
670424,-0.02,-0.40,-0.18,-9.19,-6.04,-4.97,d
670428,-0.03,-0.40,-0.18,-10.92,-6.90,-4.75,d
670432,-0.04,-0.40,-0.18,-12.34,-7.35,-3.69,d
670436,-0.04,-0.40,-0.17,-13.71,-7.19,-2.19,d
670440,-0.04,-0.39,-0.17,-15.24,-6.69,-0.70,d
670444,-0.04,-0.38,-0.18,-16.40,-6.60,0.79,d
670447,-0.04,-0.39,-0.19,-16.87,-6.85,2.09,d
670451,-0.03,-0.39,-0.22,-16.66,-7.62,3.05,d
670455,-0.03,-0.40,-0.22,-16.32,-8.26,3.52,d
670459,-0.03,-0.40,-0.22,-15.07,-8.50,3.72,d
670464,-0.03,-0.43,-0.27,-10.57,-8.43,3.57,d
670468,-0.03,-0.39,-0.20,-8.03,-5.27,3.61,d
670472,-0.04,-0.43,-0.23,-3.96,-4.12,3.09,d
670476,-0.04,-0.40,-0.20,-0.06,-0.79,3.09,d
670480,-0.03,-0.39,-0.19,2.44,0.50,2.07,d
670484,-0.04,-0.39,-0.20,5.40,0.59,0.62,d
670488,-0.05,-0.31,-0.11,5.48,-0.18,-1.40,d
670492,-0.04,-0.34,-0.15,6.56,-3.40,-2.58,d
670496,-0.04,-0.33,-0.12,4.35,-2.59,-4.65,d
670500,-0.04,-0.39,-0.15,5.72,-3.49,-6.90,d
670503,-0.04,-0.29,-0.05,0.72,2.05,-7.81,d
670508,-0.03,-0.36,-0.15,4.18,-0.63,-8.77,d
670512,-0.04,-0.28,-0.07,6.73,-0.25,-7.90,d
670516,-0.05,-0.28,-0.09,6.80,-1.83,-8.26,d
670520,-0.04,-0.40,-0.24,7.30,-2.89,-8.72,d
670524,-0.06,-0.46,-0.30,9.32,-2.47,-9.35,d
670528,-0.08,-0.37,-0.20,9.47,2.95,-8.36,d
670532,-0.06,-0.28,-0.10,6.55,6.94,-7.01,d
670536,-0.06,-0.33,-0.12,8.02,3.93,-7.77,d
670540,-0.05,-0.22,-0.03,4.09,5.08,-5.74,d
670544,-0.04,-0.29,-0.08,3.83,-0.59,-5.23,d
670548,-0.04,-0.39,-0.18,4.58,0.40,-6.93,d
670552,-0.06,-0.33,-0.13,5.40,-1.40,-6.67,d
670556,-0.07,-0.34,-0.17,8.17,-2.00,-6.67,d
670560,-0.05,-0.21,-0.05,4.22,5.26,-5.75,d
670564,-0.03,-0.24,-0.04,4.41,-0.12,-5.66,d
670568,-0.03,-0.21,-0.03,2.24,-0.88,-4.70,d
670572,-0.03,-0.26,-0.09,0.83,-4.27,-4.89,d
670576,-0.04,-0.26,-0.08,-0.48,-5.31,-3.94,d
670580,-0.06,-0.26,-0.07,-1.77,-5.30,-1.90,d
670584,-0.06,-0.28,-0.08,-2.41,-3.80,-0.15,d
670588,-0.06,-0.29,-0.09,-2.76,-1.39,1.41,d
670593,-0.06,-0.30,-0.09,-2.83,0.83,2.72,d
670597,-0.06,-0.31,-0.10,-2.83,3.57,3.75,d
670600,-0.06,-0.32,-0.11,-2.33,5.66,4.30,d
670604,-0.06,-0.33,-0.12,-1.98,7.74,4.69,d
670608,-0.06,-0.33,-0.13,-1.83,9.53,4.69,d
670612,-0.05,-0.33,-0.14,-1.80,10.83,4.41,d
670616,-0.04,-0.33,-0.14,-2.16,11.64,3.94,d
670620,-0.03,-0.33,-0.14,-3.15,11.21,3.18,d
670624,-0.03,-0.32,-0.14,-4.90,9.61,2.57,d
670628,-0.02,-0.31,-0.14,-7.48,6.61,1.94,d
670632,-0.01,-0.31,-0.16,-9.67,2.12,0.38,d
670637,0.00,-0.31,-0.16,-11.79,-2.09,-1.02,d
670641,0.01,-0.30,-0.15,-14.37,-6.60,-1.21,d
670645,0.00,-0.33,-0.17,-15.10,-11.94,-2.41,d
670648,-0.00,-0.34,-0.18,-15.46,-15.27,-3.84,d
670652,-0.01,-0.34,-0.17,-15.81,-18.37,-3.75,d
670656,-0.04,-0.33,-0.16,-16.27,-19.87,-3.09,d
670660,-0.05,-0.33,-0.15,-16.87,-19.30,-1.44,d
670664,-0.06,-0.34,-0.15,-16.52,-18.91,-0.70,d
670668,-0.06,-0.33,-0.13,-16.91,-16.43,0.88,d
670672,-0.08,-0.35,-0.14,-15.45,-15.14,0.77,d
670676,-0.08,-0.33,-0.12,-16.20,-10.30,2.29,d
670681,-0.11,-0.32,-0.11,-15.41,-8.28,2.79,d
670685,-0.11,-0.32,-0.09,-17.05,-2.05,3.80,d
670689,-0.11,-0.31,-0.10,-16.98,1.96,4.89,d
670693,-0.11,-0.31,-0.08,-19.56,9.47,6.88,d
670697,-0.12,-0.36,-0.14,-19.28,15.04,8.07,d
670701,-0.15,-0.29,-0.09,-19.54,22.88,9.83,d
670705,-0.13,-0.30,-0.12,-19.84,29.77,13.40,d
670709,-0.14,-0.33,-0.15,-18.59,34.38,13.24,d
670713,-0.13,-0.35,-0.13,-21.90,40.81,12.63,d
670717,-0.17,-0.34,-0.13,-22.86,39.54,8.94,d
670722,-0.14,-0.32,-0.14,-21.90,39.86,6.93,d
670726,-0.08,-0.35,-0.14,-25.00,38.13,4.61,d
670730,-0.09,-0.32,-0.13,-27.43,31.37,0.29,d
670734,-0.03,-0.35,-0.19,-28.34,27.82,-1.06,d
670738,-0.03,-0.39,-0.22,-25.04,23.91,-3.61,d
670742,-0.03,-0.41,-0.21,-23.19,23.17,-4.34,d
670746,-0.06,-0.36,-0.15,-22.17,21.06,-5.17,d
670750,-0.06,-0.38,-0.18,-21.75,19.51,-6.88,d
670753,-0.07,-0.33,-0.17,-22.13,19.29,-7.30,d
670757,-0.00,-0.42,-0.26,-21.54,19.44,-6.36,d
670761,-0.01,-0.40,-0.22,-20.52,20.04,-6.20,d
670766,-0.03,-0.39,-0.21,-18.65,19.53,-4.95,d
670770,-0.03,-0.38,-0.19,-17.47,19.83,-3.56,d
670774,-0.02,-0.37,-0.19,-17.07,19.82,-2.39,d
670778,-0.02,-0.36,-0.19,-16.09,19.52,-1.02,d
670782,-0.03,-0.37,-0.20,-15.04,21.05,0.93,d
670786,-0.04,-0.37,-0.18,-13.90,22.12,2.75,d
670790,-0.05,-0.37,-0.18,-12.92,23.15,4.50,d
670794,-0.06,-0.35,-0.16,-13.08,24.52,5.47,d
670798,-0.06,-0.34,-0.15,-13.08,24.68,6.13,d
670802,-0.06,-0.35,-0.16,-12.47,25.21,6.41,d
670807,-0.06,-0.35,-0.16,-12.47,26.41,5.73,d
670811,-0.05,-0.35,-0.16,-12.81,25.87,4.06,d
670815,-0.07,-0.35,-0.15,-13.68,24.76,1.61,d
670819,-0.07,-0.35,-0.15,-14.21,23.75,-0.73,d
670823,-0.06,-0.35,-0.15,-14.99,23.37,-3.37,d
670827,-0.09,-0.34,-0.13,-16.41,22.35,-7.55,d
670831,-0.09,-0.35,-0.15,-16.45,22.25,-9.41,d
670835,-0.12,-0.35,-0.14,-18.22,20.19,-16.53,d
670839,-0.06,-0.34,-0.17,-18.14,21.96,-14.69,d
670843,0.01,-0.36,-0.20,-17.19,22.92,-11.77,d
670848,0.02,-0.35,-0.19,-16.69,23.12,-11.32,d
670852,0.00,-0.36,-0.18,-15.95,23.06,-11.14,d
670856,-0.02,-0.36,-0.18,-15.05,22.70,-10.64,d
670859,-0.04,-0.36,-0.17,-13.95,22.18,-11.72,d
670863,-0.10,-0.40,-0.16,-13.54,23.15,-14.20,d
670867,-0.12,-0.40,-0.16,-12.70,22.16,-17.51,d
670871,-0.09,-0.38,-0.16,-12.41,24.00,-17.94,d
670875,-0.08,-0.38,-0.17,-12.94,25.03,-18.73,d
670879,-0.01,-0.32,-0.16,-13.27,27.52,-15.68,d
670883,-0.00,-0.35,-0.18,-12.41,24.99,-17.12,d
670887,-0.01,-0.32,-0.17,-12.55,27.24,-17.72,d
670892,-0.01,-0.34,-0.18,-10.80,22.41,-19.05,d
670896,0.01,-0.31,-0.17,-9.67,22.93,-16.66,d
670900,-0.03,-0.35,-0.17,-9.37,18.86,-19.01,d
670904,-0.11,-0.42,-0.20,-9.04,15.75,-21.64,d
670908,-0.07,-0.39,-0.19,-7.43,14.00,-20.34,d
670912,-0.02,-0.33,-0.17,-6.30,14.38,-16.82,d
670916,-0.01,-0.34,-0.18,-5.66,13.37,-16.19,d
670920,-0.01,-0.35,-0.19,-4.55,12.44,-14.95,d
670924,-0.04,-0.35,-0.18,-5.04,11.87,-14.37,d
670928,-0.04,-0.35,-0.17,-3.48,8.99,-14.24,d
670932,-0.04,-0.37,-0.19,-2.02,10.04,-12.63,d
670937,-0.05,-0.42,-0.21,-1.07,6.72,-12.69,d
670941,-0.05,-0.40,-0.20,-0.68,6.45,-11.40,d
670945,-0.02,-0.33,-0.15,-1.43,6.03,-8.46,d
670949,-0.04,-0.38,-0.18,-2.62,4.39,-9.41,d
670953,-0.02,-0.36,-0.17,-2.79,2.84,-6.68,d
670957,-0.00,-0.35,-0.16,-2.01,0.92,-5.84,d
670961,0.01,-0.36,-0.18,-0.71,-0.91,-5.83,d
670965,0.01,-0.34,-0.16,1.09,-4.07,-5.44,d
670969,-0.02,-0.38,-0.22,2.41,-8.17,-6.52,d
670972,-0.02,-0.35,-0.20,2.96,-10.95,-6.24,d
670977,-0.01,-0.37,-0.21,2.38,-14.74,-7.87,d
670981,-0.00,-0.42,-0.24,3.15,-18.94,-10.51,d
670985,-0.00,-0.33,-0.16,1.59,-22.53,-9.86,d
670989,0.01,-0.36,-0.18,2.60,-27.23,-10.75,d
670993,0.02,-0.35,-0.18,3.08,-29.86,-11.49,d
670997,-0.01,-0.35,-0.19,2.81,-33.21,-10.97,d
671001,-0.04,-0.34,-0.15,4.84,-33.83,-9.68,d
671005,-0.02,-0.32,-0.14,4.77,-34.44,-8.91,d
671009,-0.03,-0.32,-0.16,3.30,-35.95,-7.08,d
671013,-0.04,-0.33,-0.16,2.84,-36.42,-4.54,d
671017,-0.03,-0.35,-0.16,3.87,-36.54,-2.54,d
671022,-0.04,-0.35,-0.15,4.22,-36.23,-1.15,d
671026,-0.05,-0.35,-0.15,5.08,-34.82,1.46,d
671030,-0.09,-0.31,-0.10,3.81,-32.88,3.01,d
671034,-0.07,-0.35,-0.14,4.89,-30.48,8.35,d
671038,-0.00,-0.36,-0.21,7.76,-26.82,15.93,d
671042,-0.03,-0.34,-0.16,10.36,-25.21,20.08,d
671046,-0.12,-0.30,-0.09,8.34,-25.57,18.76,d
671050,-0.11,-0.33,-0.11,7.37,-23.46,21.11,d
671053,-0.07,-0.32,-0.15,7.78,-19.93,22.72,d
671057,-0.00,-0.33,-0.17,11.06,-17.00,28.20,d
671062,-0.06,-0.31,-0.11,8.87,-18.19,23.40,d
671066,-0.10,-0.31,-0.09,5.75,-19.17,19.10,d
671070,-0.06,-0.32,-0.12,4.42,-19.49,20.25,d
671074,-0.00,-0.30,-0.14,4.85,-19.37,20.72,d
671078,-0.01,-0.31,-0.12,4.64,-20.66,18.46,d
671082,0.03,-0.28,-0.14,5.00,-22.78,19.95,d
671086,0.02,-0.28,-0.15,4.91,-25.50,19.10,d
671090,0.04,-0.25,-0.14,3.93,-28.68,16.97,d
671094,-0.00,-0.27,-0.11,2.82,-31.59,15.13,d
671098,-0.04,-0.30,-0.11,0.83,-32.32,15.24,d
671102,-0.07,-0.33,-0.12,-0.21,-34.74,12.62,d
671107,-0.09,-0.34,-0.12,-1.14,-35.90,11.50,d
671111,-0.00,-0.30,-0.16,-0.93,-36.66,13.87,d
671115,-0.05,-0.30,-0.13,-1.81,-35.78,16.37,d
671119,-0.12,-0.31,-0.13,-3.14,-33.64,16.91,d
671123,-0.16,-0.36,-0.12,-3.13,-33.49,15.69,d
671127,-0.16,-0.35,-0.11,-2.56,-26.97,19.81,d
671131,-0.20,-0.38,-0.10,-2.95,-23.47,16.62,d
671135,-0.22,-0.39,-0.12,-2.67,-17.81,15.60,d
671139,-0.22,-0.38,-0.12,-2.85,-11.47,15.31,d
671142,-0.20,-0.38,-0.12,-3.02,-5.79,14.67,d
671147,-0.19,-0.38,-0.12,-3.24,-0.97,13.25,d
671151,-0.16,-0.36,-0.12,-4.04,2.90,12.49,d
671155,-0.14,-0.35,-0.12,-5.18,5.57,12.38,d
671159,-0.14,-0.35,-0.13,-5.55,7.62,11.55,d
671163,-0.14,-0.37,-0.13,-5.15,9.68,10.01,d
671167,-0.13,-0.37,-0.13,-4.56,11.31,8.50,d
671171,-0.12,-0.37,-0.14,-4.41,12.15,7.39,d
671175,-0.11,-0.36,-0.14,-5.10,12.49,6.56,d
671179,-0.10,-0.35,-0.14,-5.77,12.39,5.81,d
671183,-0.10,-0.36,-0.14,-6.22,12.53,5.05,d
671187,-0.10,-0.37,-0.16,-6.21,11.93,4.01,d
671192,-0.10,-0.38,-0.16,-6.05,11.36,2.65,d
671196,-0.09,-0.38,-0.16,-5.87,10.56,1.49,d
671199,-0.09,-0.38,-0.16,-5.83,9.96,0.69,d
671203,-0.09,-0.37,-0.16,-5.85,9.47,-0.11,d
671207,-0.08,-0.37,-0.15,-5.89,9.02,-0.87,d
671211,-0.08,-0.38,-0.14,-6.03,8.96,-1.27,d
671215,-0.09,-0.40,-0.15,-5.71,10.07,-0.40,d
