5894440,0.22,-0.49,-1.13,43.30,9.92,-41.57
5894445,0.10,-0.46,-0.91,55.44,30.01,-73.14
5894449,0.02,-0.46,-0.76,64.25,44.19,-96.69
5894453,-0.07,-0.47,-0.73,68.93,52.94,-114.54
5894457,-0.11,-0.48,-0.70,73.40,52.62,-127.98
5894460,-0.12,-0.51,-0.59,74.92,59.25,-137.56
5894464,-0.21,-0.54,-0.61,74.40,58.23,-142.39
5894468,-0.22,-0.57,-0.63,74.08,54.02,-145.74
5894472,-0.30,-0.88,-0.74,76.09,54.14,-145.06
5894476,-0.90,-1.15,-1.19,46.29,69.47,-117.20
5894480,-0.76,-1.03,-0.98,29.70,73.03,-101.63
5894483,-0.64,-0.88,-0.63,30.94,72.29,-95.78
5894488,-1.03,-0.81,-0.68,26.32,72.76,-80.81
5894492,-1.16,-0.76,-0.81,18.48,75.83,-63.28
5894496,-1.10,-0.71,-0.78,13.00,75.84,-51.12
5894500,-1.18,-0.71,-0.70,8.56,76.27,-37.69
5894504,-1.31,-0.71,-0.60,6.95,79.39,-21.29
5894507,-1.32,-0.71,-0.51,7.69,81.43,-5.98
5894511,-1.24,-0.70,-0.51,8.10,81.26,6.71
5894515,-1.14,-0.68,-0.54,7.75,83.67,18.18
5894519,-1.00,-0.67,-0.51,8.16,86.82,27.49
5894523,-0.89,-0.65,-0.47,10.44,90.24,35.43
5894526,-0.77,-0.63,-0.44,12.75,93.85,41.85
5894531,-0.65,-0.60,-0.44,15.01,95.87,45.41
5894535,-0.57,-0.60,-0.45,17.31,98.49,47.85
5894539,-0.50,-0.59,-0.47,18.51,99.63,48.48
5894542,-0.42,-0.60,-0.48,20.33,99.42,48.02
5894546,-0.38,-0.60,-0.47,21.80,98.33,46.18
5894550,-0.32,-0.57,-0.51,22.66,94.74,43.35
5894554,-0.31,-0.58,-0.57,22.92,90.12,39.63
5894558,-0.34,-0.57,-0.60,22.83,86.04,36.24
5894561,-0.36,-0.57,-0.61,22.54,80.94,33.74
5894565,-0.37,-0.57,-0.63,22.34,72.70,32.67
5894569,-0.40,-0.57,-0.63,20.75,69.89,30.75
5894574,-0.39,-0.56,-0.69,17.83,61.71,29.05
5894578,-0.33,-0.55,-0.71,14.70,52.00,25.92
5894581,-0.34,-0.55,-0.77,9.57,41.42,22.73
5894585,-0.33,-0.54,-0.76,4.98,30.55,18.64
5894589,-0.38,-0.51,-0.79,-1.59,20.23,16.48
5894593,-0.37,-0.49,-0.80,-9.77,9.99,13.77
5894597,-0.36,-0.46,-0.83,-19.89,-0.32,12.70
5894600,-0.35,-0.42,-0.83,-30.30,-11.01,10.58
5894604,-0.29,-0.44,-0.83,-41.29,-22.61,5.94
5894608,-0.24,-0.48,-0.75,-47.96,-32.12,-0.23
5894612,-0.20,-0.54,-0.52,-47.24,-37.45,-7.44
5894617,-0.37,-0.59,-0.36,-42.58,-37.36,-11.12
5894620,-0.50,-0.57,-0.34,-38.02,-35.16,-11.75
5894624,-0.58,-0.57,-0.45,-36.68,-33.61,-8.96
