457604,-0.12,-0.29,0.01,-53.72,-20.00,9.97
457608,-0.15,-0.30,0.01,-36.54,-11.57,8.06
457612,-0.16,-0.30,0.01,-24.42,-5.00,7.07
457616,-0.18,-0.30,0.02,-15.88,-0.26,6.66
457620,-0.20,-0.29,0.02,-10.01,2.53,6.48
457624,-0.21,-0.28,0.01,-5.80,3.93,6.14
457628,-0.21,-0.28,-0.00,-2.64,4.05,5.85
457631,-0.21,-0.27,-0.01,-0.25,3.86,5.67
457635,-0.21,-0.28,-0.00,1.58,3.58,5.85
457639,-0.21,-0.28,0.00,2.67,3.92,6.33
457644,-0.20,-0.31,0.02,2.42,4.52,7.67
457648,-0.17,-0.36,0.03,0.66,3.69,9.98
457652,-0.15,-0.40,0.02,-1.48,3.32,12.00
457656,-0.14,-0.41,0.03,-2.83,4.15,13.98
457660,-0.14,-0.40,0.03,-3.91,3.24,14.69
457664,-0.15,-0.37,0.02,-3.23,1.75,15.52
457667,-0.14,-0.36,-0.00,-3.96,0.66,15.88
457671,-0.14,-0.35,-0.00,-5.20,-1.86,15.20
457675,-0.15,-0.34,-0.01,-5.82,-5.44,14.15
457679,-0.14,-0.36,-0.03,-6.06,-7.22,13.97
457683,-0.13,-0.34,-0.02,-7.28,-8.60,14.13
457688,-0.14,-0.32,0.00,-8.70,-11.50,14.95
457692,-0.16,-0.36,-0.06,-7.11,-14.88,14.38
457696,-0.16,-0.36,-0.03,-7.37,-14.22,14.20
457700,-0.16,-0.35,-0.01,-8.23,-13.29,15.52
457704,-0.16,-0.34,-0.01,-8.69,-14.32,16.39
457708,-0.17,-0.34,-0.01,-9.34,-15.37,16.62
457712,-0.16,-0.33,-0.02,-9.76,-15.52,18.81
457716,-0.18,-0.37,-0.05,-9.64,-16.65,18.57
457720,-0.18,-0.36,-0.03,-9.90,-16.45,19.26
457724,-0.19,-0.36,-0.03,-9.40,-16.64,20.07
457729,-0.20,-0.36,-0.02,-9.28,-16.96,20.71
457733,-0.18,-0.33,0.01,-9.99,-16.16,23.72
457737,-0.19,-0.33,-0.02,-9.35,-17.64,24.09
457741,-0.18,-0.33,-0.01,-9.80,-16.73,26.04
457745,-0.18,-0.34,-0.03,-10.39,-16.62,27.62
457749,-0.20,-0.36,-0.04,-10.57,-18.20,26.78
457753,-0.19,-0.36,-0.03,-11.64,-17.83,28.12
457757,-0.16,-0.36,-0.06,-10.58,-18.95,30.14
457761,-0.20,-0.40,-0.05,-10.70,-20.62,26.97
457765,-0.17,-0.37,-0.04,-11.04,-17.95,28.60
457769,-0.19,-0.38,-0.06,-9.94,-19.40,27.47
457774,-0.17,-0.37,-0.05,-8.73,-17.88,29.65
457778,-0.21,-0.39,-0.05,-8.38,-17.79,27.67
457782,-0.15,-0.36,-0.05,-6.94,-15.02,31.95
457786,-0.19,-0.37,-0.04,-6.67,-15.84,28.24
457790,-0.17,-0.37,-0.04,-6.51,-14.05,28.72
457794,-0.17,-0.37,-0.03,-6.04,-13.08,29.04
457797,-0.16,-0.37,-0.05,-4.35,-13.46,30.49
457801,-0.13,-0.37,-0.07,-2.80,-13.70,31.56
457805,-0.12,-0.38,-0.09,-1.28,-15.09,31.32
457809,-0.17,-0.36,-0.03,-1.55,-18.38,28.03
457814,-0.17,-0.39,-0.06,-0.26,-18.67,28.30
457818,-0.16,-0.37,-0.06,2.06,-18.63,29.57
457822,-0.21,-0.37,-0.04,3.73,-21.47,26.30
457826,-0.24,-0.34,0.01,3.02,-22.37,23.37
457830,-0.19,-0.34,-0.03,5.41,-22.67,26.41
457834,-0.23,-0.34,0.01,4.97,-24.97,23.28
457838,-0.19,-0.37,-0.07,6.70,-25.28,23.55
457842,-0.21,-0.36,-0.02,7.55,-27.13,22.17
457846,-0.21,-0.38,-0.05,10.33,-28.03,22.22
457850,-0.28,-0.31,0.06,10.45,-30.66,18.59
457854,-0.28,-0.32,0.05,9.92,-30.44,17.33
457859,-0.28,-0.32,0.05,8.52,-30.44,16.12
457863,-0.27,-0.37,-0.01,8.97,-29.81,14.53
457867,-0.28,-0.36,0.02,8.19,-28.63,13.08
457871,-0.30,-0.34,0.04,8.30,-27.47,12.10
457875,-0.30,-0.33,0.04,9.02,-24.80,10.92
457878,-0.30,-0.31,0.07,8.95,-20.73,9.99
457882,-0.31,-0.33,0.05,9.81,-16.60,8.86
457886,-0.30,-0.31,0.06,10.13,-11.45,8.80
457890,-0.30,-0.29,0.07,9.91,-6.19,8.63
457894,-0.30,-0.29,0.07,9.25,-1.00,8.62
457899,-0.30,-0.30,0.07,7.82,3.13,6.87
457903,-0.32,-0.31,0.07,6.96,7.10,4.75
457907,-0.29,-0.30,0.07,5.72,13.03,5.10
457911,-0.27,-0.31,0.08,4.35,16.73,3.81
457915,-0.30,-0.34,0.06,2.92,19.83,-0.43
457918,-0.30,-0.32,0.06,1.57,23.36,-2.87
457922,-0.29,-0.33,0.05,-0.91,24.81,-8.91
457926,-0.21,-0.29,0.04,-1.64,29.95,-5.97
457930,-0.22,-0.30,0.04,-3.51,32.67,-8.28
457934,-0.27,-0.30,0.06,-5.45,33.63,-11.91
457938,-0.25,-0.31,0.03,-7.00,36.27,-11.58
457943,-0.26,-0.32,0.03,-8.78,38.35,-12.93
457947,-0.28,-0.29,0.08,-8.58,41.70,-10.66
457951,-0.23,-0.30,0.06,-8.76,46.23,-6.95
457955,-0.21,-0.28,0.08,-10.47,49.61,-7.45
457959,-0.24,-0.28,0.07,-11.01,54.21,-6.61
457963,-0.20,-0.29,0.03,-11.87,61.07,-3.38
457967,-0.15,-0.32,0.00,-11.22,67.80,1.11
457971,-0.20,-0.31,0.04,-11.81,72.69,0.65
457975,-0.20,-0.29,0.04,-13.20,76.78,1.90
457979,-0.18,-0.33,-0.02,-13.74,75.94,3.63
457982,-0.13,-0.35,-0.07,-12.31,72.93,6.18
457987,-0.09,-0.34,-0.07,-11.76,68.56,7.35
457991,-0.08,-0.33,-0.07,-10.63,61.10,8.24
457995,-0.09,-0.33,-0.06,-9.89,53.70,9.00
457999,-0.12,-0.33,-0.05,-9.17,46.67,8.77
458003,-0.12,-0.34,-0.06,-8.63,41.04,8.87
458007,-0.11,-0.34,-0.07,-8.14,35.15,9.24
458011,-0.11,-0.32,-0.05,-9.19,28.80,9.34
458015,-0.13,-0.31,-0.05,-9.71,22.45,9.14
458019,-0.12,-0.36,-0.09,-8.95,18.00,8.32
458023,-0.13,-0.36,-0.08,-8.46,15.20,7.38
458028,-0.14,-0.36,-0.06,-7.69,12.16,6.79
458032,-0.15,-0.36,-0.06,-7.09,10.05,6.34
458036,-0.16,-0.36,-0.05,-6.90,9.05,6.11
458040,-0.17,-0.35,-0.05,-6.87,8.04,5.81
458043,-0.17,-0.35,-0.05,-7.17,7.13,5.58
458047,-0.18,-0.35,-0.05,-7.56,6.45,5.43
458051,-0.18,-0.35,-0.05,-8.16,5.97,5.33
458055,-0.18,-0.35,-0.05,-8.99,4.49,5.25
458059,-0.18,-0.35,-0.04,-9.86,2.81,5.01
458063,-0.17,-0.35,-0.04,-10.74,0.85,4.97
458067,-0.18,-0.35,-0.05,-11.09,-1.40,4.80
458072,-0.18,-0.35,-0.05,-10.98,-3.56,4.73
458076,-0.18,-0.35,-0.05,-11.03,-6.45,4.57
458080,-0.18,-0.35,-0.04,-11.16,-10.52,4.35
458084,-0.18,-0.35,-0.05,-11.01,-14.58,4.07
458088,-0.18,-0.37,-0.06,-9.54,-18.74,3.80
458092,-0.19,-0.41,-0.08,-7.06,-22.00,2.80
458096,-0.20,-0.41,-0.07,-4.88,-22.94,2.31
458100,-0.22,-0.41,-0.07,-2.50,-23.69,2.71
458104,-0.23,-0.40,-0.06,0.25,-23.76,3.07
458107,-0.24,-0.35,-0.01,1.15,-20.53,3.30
458112,-0.26,-0.39,-0.04,4.11,-18.49,2.36
458116,-0.27,-0.33,0.02,5.15,-12.96,2.53
458120,-0.26,-0.31,0.05,5.02,-8.54,3.75
458124,-0.25,-0.35,0.01,5.81,-4.68,2.47
458128,-0.27,-0.38,-0.01,5.33,1.36,0.91
458132,-0.25,-0.38,-0.01,6.10,4.54,-0.36
458136,-0.23,-0.37,-0.01,6.52,9.02,-0.87
458140,-0.19,-0.33,0.00,5.69,12.34,-0.06
