10290102,0.33,-0.49,-1.83,51.85,55.75,51.94
10290106,0.43,-0.43,-1.74,62.52,99.30,32.03
10290109,0.49,-0.42,-1.70,71.66,129.81,17.73
10290113,0.51,-0.39,-1.71,80.16,149.06,7.73
10290117,0.52,-0.39,-1.71,86.15,160.30,1.50
10290121,0.53,-0.38,-1.73,91.04,166.57,-2.37
10290125,0.55,-0.36,-1.74,94.35,173.25,-4.00
10290129,0.58,-0.33,-1.76,97.62,174.06,-5.67
10290132,0.65,-0.31,-1.81,99.10,169.21,-9.04
10290137,0.76,-0.31,-1.85,99.57,165.75,-13.72
10290141,0.80,-0.30,-1.85,100.54,165.19,-18.54
10290145,0.79,-0.29,-1.85,102.19,167.43,-21.25
10290149,0.76,-0.29,-1.87,103.07,169.53,-24.26
10290153,0.81,-0.31,-1.89,103.98,173.37,-29.08
10290157,0.85,-0.35,-1.90,103.52,174.13,-36.96
10290160,0.90,-0.40,-1.95,102.45,166.99,-47.53
10290164,0.88,-0.45,-2.01,99.46,162.30,-56.74
10290168,0.77,-0.47,-2.07,96.07,155.76,-60.13
10290172,0.65,-0.48,-2.07,92.85,145.71,-58.18
10290177,0.52,-0.49,-2.02,90.15,142.06,-49.99
10290181,0.41,-0.46,-1.97,88.56,135.68,-38.98
10290185,0.38,-0.43,-1.92,89.39,132.35,-28.20
10290189,0.40,-0.38,-1.88,92.70,128.24,-18.76
10290192,0.43,-0.33,-1.81,102.56,124.54,-9.58
10290196,0.46,-0.28,-1.72,116.53,121.91,-0.99
10290200,0.47,-0.22,-1.65,133.88,118.86,6.86
10290204,0.48,-0.19,-1.61,152.39,117.44,14.91
10290208,0.49,-0.20,-1.61,171.11,118.34,23.46
10290212,0.56,-0.27,-1.67,186.73,121.38,30.42
10290216,0.63,-0.30,-1.80,196.82,123.98,35.36
10290220,0.68,-0.37,-1.96,202.33,124.93,40.61
10290224,0.71,-0.47,-2.12,202.66,125.46,45.66
10290228,0.74,-0.54,-2.30,196.05,122.83,51.65
10290232,0.77,-0.58,-2.46,183.94,119.77,57.91
10290236,0.81,-0.58,-2.54,170.05,119.39,62.44
10290240,0.85,-0.55,-2.56,156.42,118.57,66.44
10290244,0.91,-0.48,-2.52,143.08,117.91,67.24
10290248,1.01,-0.40,-2.53,131.46,114.75,64.15
10290251,1.10,-0.34,-2.50,122.28,113.08,56.67
10290255,1.14,-0.27,-2.44,113.87,110.06,45.53
10290259,1.12,-0.17,-2.43,106.25,102.28,33.98
10290264,1.07,-0.08,-2.42,98.73,92.10,22.55
10290268,1.06,-0.02,-2.36,93.00,85.99,11.41
10290272,1.03,0.01,-2.28,90.08,85.04,1.67
10290276,1.01,0.02,-2.19,90.04,88.86,-6.86
10290279,1.00,0.01,-2.12,92.35,92.34,-14.47
10290283,1.01,-0.02,-2.12,95.43,94.48,-21.81
10290287,1.06,-0.05,-2.13,98.58,100.71,-29.63
10290291,1.09,-0.08,-2.14,101.35,108.05,-38.34
10290295,1.07,-0.13,-2.20,100.76,117.64,-45.16
10290299,1.06,-0.12,-2.23,101.26,117.37,-52.43
10290304,1.03,-0.11,-2.20,104.71,116.60,-59.57
10290307,0.99,-0.08,-2.16,109.62,114.91,-64.89
10290311,0.96,-0.04,-2.14,116.95,113.34,-69.92
10290315,0.93,-0.01,-2.11,127.19,112.46,-74.87
10290319,0.99,0.02,-2.11,136.56,111.10,-82.16
10290323,1.06,0.03,-2.14,144.91,111.18,-92.66
10290327,1.12,0.04,-2.19,152.78,112.89,-104.10
10290331,1.13,0.04,-2.28,158.52,112.29,-114.67
10290335,1.13,0.03,-2.38,159.18,109.37,-126.08
10290338,1.10,0.00,-2.46,160.69,106.79,-135.82
10290342,1.05,-0.04,-2.44,160.39,109.43,-144.44
10290347,0.95,-0.10,-2.49,158.22,106.36,-151.91
10290352,0.87,-0.16,-2.57,153.35,101.40,-158.43
10290356,0.84,-0.25,-2.64,146.14,94.58,-165.15
10290360,0.75,-0.29,-2.73,137.55,89.72,-169.12
10290364,0.70,-0.34,-2.80,126.23,84.35,-172.64
10290368,0.61,-0.41,-2.82,115.58,74.54,-175.39
10290372,0.50,-0.53,-2.82,103.87,62.52,-175.08
10290376,0.27,-1.08,-2.83,113.81,38.02,-161.65
10290380,-0.93,-1.11,-2.93,88.74,64.88,-92.97
10290383,-0.62,-1.00,-3.07,58.97,96.63,-50.43
10290387,0.05,-0.84,-2.77,43.85,98.16,-39.41
10290392,0.00,-0.74,-2.46,44.53,93.09,-27.26
10290396,-0.39,-0.65,-2.41,44.07,87.15,-0.58
10290400,-0.34,-0.58,-2.42,41.90,102.04,25.49
10290404,-0.11,-0.56,-2.35,41.16,117.50,43.42
10290408,0.06,-0.56,-2.25,44.95,123.76,55.05
10290411,0.41,-0.58,-2.25,49.00,120.83,53.09
10290415,0.64,-0.55,-2.36,47.56,116.53,43.27
10290419,0.59,-0.47,-2.51,41.19,118.12,37.07
10290423,0.64,-0.51,-2.64,27.82,132.03,32.65
10290427,0.68,-0.40,-2.70,12.14,130.42,25.46
10290432,0.69,-0.39,-2.54,4.69,137.29,22.37
10290436,0.89,-0.34,-2.75,-9.29,139.88,12.05
10290440,0.77,-0.37,-2.73,-28.81,129.76,2.03
