9566973,-1.13,1.35,-0.98,90.43,622.52,-1397.58
9566978,-0.58,0.88,-1.09,68.60,436.33,-981.41
9566981,-0.18,0.54,-1.19,53.50,303.54,-692.04
9566985,0.08,0.27,-1.28,42.92,209.24,-490.63
9566989,0.21,0.06,-1.34,34.79,142.02,-348.38
9566993,0.28,-0.09,-1.34,28.94,93.97,-248.97
9566997,0.34,-0.19,-1.33,24.60,58.99,-179.57
9567001,0.36,-0.26,-1.36,21.09,33.44,-130.73
9567004,0.35,-0.31,-1.35,18.32,16.56,-95.37
9567008,0.32,-0.33,-1.33,17.27,4.48,-70.07
9567012,0.29,-0.35,-1.30,16.25,-3.98,-51.96
9567016,0.29,-0.38,-1.28,16.16,-9.38,-38.54
9567021,0.28,-0.40,-1.28,16.28,-12.54,-27.98
9567024,0.27,-0.41,-1.29,16.51,-13.72,-18.96
9567028,0.29,-0.43,-1.27,16.35,-12.88,-12.89
9567032,0.31,-0.43,-1.26,16.43,-11.16,-7.75
9567036,0.35,-0.45,-1.25,16.20,-9.79,-4.51
9567040,0.37,-0.45,-1.27,15.52,-7.79,-2.46
9567043,0.38,-0.45,-1.28,14.15,-6.02,-1.55
9567047,0.38,-0.45,-1.27,12.84,-3.46,-0.17
9567051,0.36,-0.44,-1.25,12.11,-0.43,1.26
9567055,0.36,-0.42,-1.22,11.71,2.90,2.28
9567058,0.38,-0.40,-1.21,11.83,6.34,3.48
9567063,0.41,-0.40,-1.21,12.81,9.67,4.05
9567067,0.44,-0.37,-1.23,13.46,11.47,4.14
9567071,0.46,-0.37,-1.23,13.80,13.31,4.50
9567074,0.48,-0.36,-1.25,13.52,13.73,4.32
9567078,0.51,-0.36,-1.27,14.98,12.57,4.44
9567082,0.53,-0.37,-1.27,15.93,11.75,4.59
9567086,0.52,-0.37,-1.27,16.30,10.64,3.79
9567089,0.52,-0.36,-1.29,17.63,8.84,4.27
9567093,0.54,-0.37,-1.30,17.77,6.52,4.75
9567097,0.53,-0.38,-1.32,18.72,4.80,5.10
