670315,-0.03,-0.25,-0.11,-44.30,15.17,-6.68
670318,-0.04,-0.25,-0.13,-34.95,11.01,-5.91
670322,-0.06,-0.24,-0.14,-27.90,8.76,-5.00
670326,-0.07,-0.24,-0.14,-22.48,7.62,-4.07
670330,-0.08,-0.24,-0.15,-18.41,7.67,-3.00
670334,-0.07,-0.25,-0.15,-15.07,8.03,-1.91
670339,-0.07,-0.25,-0.17,-11.96,9.42,-0.63
670343,-0.05,-0.24,-0.20,-8.73,11.82,0.93
670347,-0.04,-0.24,-0.23,-5.10,13.33,2.29
670351,-0.03,-0.24,-0.26,-1.51,15.57,3.67
670355,-0.02,-0.23,-0.27,2.18,17.22,4.76
670359,-0.01,-0.22,-0.28,5.95,17.17,5.19
670363,-0.02,-0.20,-0.28,9.60,16.00,4.95
670367,-0.02,-0.19,-0.28,13.11,14.12,3.95
670371,-0.02,-0.19,-0.29,16.42,11.65,2.29
670375,-0.02,-0.18,-0.27,19.62,8.33,0.22
670379,-0.01,-0.18,-0.25,22.45,4.08,-2.27
670383,0.01,-0.20,-0.22,23.84,1.05,-4.43
670387,0.06,-0.29,-0.16,17.78,-1.14,-2.80
670391,0.10,-0.49,-0.08,5.93,-6.56,-2.91
670395,0.10,-0.48,-0.04,-0.03,-6.97,-3.00
670399,0.09,-0.49,-0.04,-2.75,-10.47,-2.96
670403,0.04,-0.48,-0.09,-2.99,-11.33,-2.56
670407,0.01,-0.48,-0.14,-3.69,-9.48,-3.22
670411,-0.00,-0.44,-0.16,-4.51,-7.77,-3.93
670415,-0.01,-0.42,-0.17,-6.00,-6.33,-4.22
670419,-0.01,-0.41,-0.18,-7.63,-5.74,-4.74
670424,-0.02,-0.40,-0.18,-9.19,-6.04,-4.97
670428,-0.03,-0.40,-0.18,-10.92,-6.90,-4.75
670432,-0.04,-0.40,-0.18,-12.34,-7.35,-3.69
670436,-0.04,-0.40,-0.17,-13.71,-7.19,-2.19
670440,-0.04,-0.39,-0.17,-15.24,-6.69,-0.70
670444,-0.04,-0.38,-0.18,-16.40,-6.60,0.79
670447,-0.04,-0.39,-0.19,-16.87,-6.85,2.09
670451,-0.03,-0.39,-0.22,-16.66,-7.62,3.05
670455,-0.03,-0.40,-0.22,-16.32,-8.26,3.52
670459,-0.03,-0.40,-0.22,-15.07,-8.50,3.72
670464,-0.03,-0.43,-0.27,-10.57,-8.43,3.57
670468,-0.03,-0.39,-0.20,-8.03,-5.27,3.61
670472,-0.04,-0.43,-0.23,-3.96,-4.12,3.09
670476,-0.04,-0.40,-0.20,-0.06,-0.79,3.09
670480,-0.03,-0.39,-0.19,2.44,0.50,2.07
670484,-0.04,-0.39,-0.20,5.40,0.59,0.62
670488,-0.05,-0.31,-0.11,5.48,-0.18,-1.40
670492,-0.04,-0.34,-0.15,6.56,-3.40,-2.58
670496,-0.04,-0.33,-0.12,4.35,-2.59,-4.65
670500,-0.04,-0.39,-0.15,5.72,-3.49,-6.90
670503,-0.04,-0.29,-0.05,0.72,2.05,-7.81
670508,-0.03,-0.36,-0.15,4.18,-0.63,-8.77
670512,-0.04,-0.28,-0.07,6.73,-0.25,-7.90
670516,-0.05,-0.28,-0.09,6.80,-1.83,-8.26
670520,-0.04,-0.40,-0.24,7.30,-2.89,-8.72
670524,-0.06,-0.46,-0.30,9.32,-2.47,-9.35
670528,-0.08,-0.37,-0.20,9.47,2.95,-8.36
670532,-0.06,-0.28,-0.10,6.55,6.94,-7.01
670536,-0.06,-0.33,-0.12,8.02,3.93,-7.77
670540,-0.05,-0.22,-0.03,4.09,5.08,-5.74
670544,-0.04,-0.29,-0.08,3.83,-0.59,-5.23
670548,-0.04,-0.39,-0.18,4.58,0.40,-6.93
670552,-0.06,-0.33,-0.13,5.40,-1.40,-6.67
670556,-0.07,-0.34,-0.17,8.17,-2.00,-6.67
670560,-0.05,-0.21,-0.05,4.22,5.26,-5.75
670564,-0.03,-0.24,-0.04,4.41,-0.12,-5.66
670568,-0.03,-0.21,-0.03,2.24,-0.88,-4.70
670572,-0.03,-0.26,-0.09,0.83,-4.27,-4.89
670576,-0.04,-0.26,-0.08,-0.48,-5.31,-3.94
670580,-0.06,-0.26,-0.07,-1.77,-5.30,-1.90
670584,-0.06,-0.28,-0.08,-2.41,-3.80,-0.15
670588,-0.06,-0.29,-0.09,-2.76,-1.39,1.41
670593,-0.06,-0.30,-0.09,-2.83,0.83,2.72
670597,-0.06,-0.31,-0.10,-2.83,3.57,3.75
670600,-0.06,-0.32,-0.11,-2.33,5.66,4.30
670604,-0.06,-0.33,-0.12,-1.98,7.74,4.69
670608,-0.06,-0.33,-0.13,-1.83,9.53,4.69
670612,-0.05,-0.33,-0.14,-1.80,10.83,4.41
670616,-0.04,-0.33,-0.14,-2.16,11.64,3.94
670620,-0.03,-0.33,-0.14,-3.15,11.21,3.18
670624,-0.03,-0.32,-0.14,-4.90,9.61,2.57
670628,-0.02,-0.31,-0.14,-7.48,6.61,1.94
670632,-0.01,-0.31,-0.16,-9.67,2.12,0.38
670637,0.00,-0.31,-0.16,-11.79,-2.09,-1.02
670641,0.01,-0.30,-0.15,-14.37,-6.60,-1.21
670645,0.00,-0.33,-0.17,-15.10,-11.94,-2.41
670648,-0.00,-0.34,-0.18,-15.46,-15.27,-3.84
670652,-0.01,-0.34,-0.17,-15.81,-18.37,-3.75
670656,-0.04,-0.33,-0.16,-16.27,-19.87,-3.09
670660,-0.05,-0.33,-0.15,-16.87,-19.30,-1.44
670664,-0.06,-0.34,-0.15,-16.52,-18.91,-0.70
670668,-0.06,-0.33,-0.13,-16.91,-16.43,0.88
670672,-0.08,-0.35,-0.14,-15.45,-15.14,0.77
670676,-0.08,-0.33,-0.12,-16.20,-10.30,2.29
670681,-0.11,-0.32,-0.11,-15.41,-8.28,2.79
670685,-0.11,-0.32,-0.09,-17.05,-2.05,3.80
670689,-0.11,-0.31,-0.10,-16.98,1.96,4.89
670693,-0.11,-0.31,-0.08,-19.56,9.47,6.88
670697,-0.12,-0.36,-0.14,-19.28,15.04,8.07
670701,-0.15,-0.29,-0.09,-19.54,22.88,9.83
670705,-0.13,-0.30,-0.12,-19.84,29.77,13.40
670709,-0.14,-0.33,-0.15,-18.59,34.38,13.24
670713,-0.13,-0.35,-0.13,-21.90,40.81,12.63
670717,-0.17,-0.34,-0.13,-22.86,39.54,8.94
670722,-0.14,-0.32,-0.14,-21.90,39.86,6.93
670726,-0.08,-0.35,-0.14,-25.00,38.13,4.61
670730,-0.09,-0.32,-0.13,-27.43,31.37,0.29
670734,-0.03,-0.35,-0.19,-28.34,27.82,-1.06
670738,-0.03,-0.39,-0.22,-25.04,23.91,-3.61
670742,-0.03,-0.41,-0.21,-23.19,23.17,-4.34
670746,-0.06,-0.36,-0.15,-22.17,21.06,-5.17
670750,-0.06,-0.38,-0.18,-21.75,19.51,-6.88
670753,-0.07,-0.33,-0.17,-22.13,19.29,-7.30
670757,-0.00,-0.42,-0.26,-21.54,19.44,-6.36
670761,-0.01,-0.40,-0.22,-20.52,20.04,-6.20
670766,-0.03,-0.39,-0.21,-18.65,19.53,-4.95
670770,-0.03,-0.38,-0.19,-17.47,19.83,-3.56
670774,-0.02,-0.37,-0.19,-17.07,19.82,-2.39
670778,-0.02,-0.36,-0.19,-16.09,19.52,-1.02
670782,-0.03,-0.37,-0.20,-15.04,21.05,0.93
670786,-0.04,-0.37,-0.18,-13.90,22.12,2.75
670790,-0.05,-0.37,-0.18,-12.92,23.15,4.50
670794,-0.06,-0.35,-0.16,-13.08,24.52,5.47
670798,-0.06,-0.34,-0.15,-13.08,24.68,6.13
670802,-0.06,-0.35,-0.16,-12.47,25.21,6.41
670807,-0.06,-0.35,-0.16,-12.47,26.41,5.73
670811,-0.05,-0.35,-0.16,-12.81,25.87,4.06
670815,-0.07,-0.35,-0.15,-13.68,24.76,1.61
670819,-0.07,-0.35,-0.15,-14.21,23.75,-0.73
670823,-0.06,-0.35,-0.15,-14.99,23.37,-3.37
670827,-0.09,-0.34,-0.13,-16.41,22.35,-7.55
670831,-0.09,-0.35,-0.15,-16.45,22.25,-9.41
670835,-0.12,-0.35,-0.14,-18.22,20.19,-16.53
670839,-0.06,-0.34,-0.17,-18.14,21.96,-14.69
670843,0.01,-0.36,-0.20,-17.19,22.92,-11.77
670848,0.02,-0.35,-0.19,-16.69,23.12,-11.32
670852,0.00,-0.36,-0.18,-15.95,23.06,-11.14
670856,-0.02,-0.36,-0.18,-15.05,22.70,-10.64
670859,-0.04,-0.36,-0.17,-13.95,22.18,-11.72
670863,-0.10,-0.40,-0.16,-13.54,23.15,-14.20
670867,-0.12,-0.40,-0.16,-12.70,22.16,-17.51
670871,-0.09,-0.38,-0.16,-12.41,24.00,-17.94
670875,-0.08,-0.38,-0.17,-12.94,25.03,-18.73
670879,-0.01,-0.32,-0.16,-13.27,27.52,-15.68
670883,-0.00,-0.35,-0.18,-12.41,24.99,-17.12
670887,-0.01,-0.32,-0.17,-12.55,27.24,-17.72
670892,-0.01,-0.34,-0.18,-10.80,22.41,-19.05
670896,0.01,-0.31,-0.17,-9.67,22.93,-16.66
670900,-0.03,-0.35,-0.17,-9.37,18.86,-19.01
670904,-0.11,-0.42,-0.20,-9.04,15.75,-21.64
670908,-0.07,-0.39,-0.19,-7.43,14.00,-20.34
670912,-0.02,-0.33,-0.17,-6.30,14.38,-16.82
670916,-0.01,-0.34,-0.18,-5.66,13.37,-16.19
670920,-0.01,-0.35,-0.19,-4.55,12.44,-14.95
670924,-0.04,-0.35,-0.18,-5.04,11.87,-14.37
670928,-0.04,-0.35,-0.17,-3.48,8.99,-14.24
670932,-0.04,-0.37,-0.19,-2.02,10.04,-12.63
670937,-0.05,-0.42,-0.21,-1.07,6.72,-12.69
670941,-0.05,-0.40,-0.20,-0.68,6.45,-11.40
670945,-0.02,-0.33,-0.15,-1.43,6.03,-8.46
670949,-0.04,-0.38,-0.18,-2.62,4.39,-9.41
670953,-0.02,-0.36,-0.17,-2.79,2.84,-6.68
670957,-0.00,-0.35,-0.16,-2.01,0.92,-5.84
670961,0.01,-0.36,-0.18,-0.71,-0.91,-5.83
670965,0.01,-0.34,-0.16,1.09,-4.07,-5.44
670969,-0.02,-0.38,-0.22,2.41,-8.17,-6.52
670972,-0.02,-0.35,-0.20,2.96,-10.95,-6.24
670977,-0.01,-0.37,-0.21,2.38,-14.74,-7.87
670981,-0.00,-0.42,-0.24,3.15,-18.94,-10.51
670985,-0.00,-0.33,-0.16,1.59,-22.53,-9.86
670989,0.01,-0.36,-0.18,2.60,-27.23,-10.75
670993,0.02,-0.35,-0.18,3.08,-29.86,-11.49
670997,-0.01,-0.35,-0.19,2.81,-33.21,-10.97
671001,-0.04,-0.34,-0.15,4.84,-33.83,-9.68
671005,-0.02,-0.32,-0.14,4.77,-34.44,-8.91
671009,-0.03,-0.32,-0.16,3.30,-35.95,-7.08
671013,-0.04,-0.33,-0.16,2.84,-36.42,-4.54
671017,-0.03,-0.35,-0.16,3.87,-36.54,-2.54
671022,-0.04,-0.35,-0.15,4.22,-36.23,-1.15
671026,-0.05,-0.35,-0.15,5.08,-34.82,1.46
671030,-0.09,-0.31,-0.10,3.81,-32.88,3.01
