482165,-0.00,-0.35,-0.15,-2.12,6.64,-3.04
482169,0.01,-0.35,-0.15,-2.05,6.39,-7.16
482173,0.03,-0.35,-0.16,-1.97,6.04,-9.91
482178,0.05,-0.37,-0.16,-2.72,6.48,-11.44
482182,0.07,-0.39,-0.16,-3.39,7.00,-11.94
482186,0.10,-0.40,-0.16,-4.09,8.07,-11.38
482190,0.13,-0.42,-0.15,-5.39,8.86,-10.21
482194,0.15,-0.43,-0.15,-6.47,8.75,-8.87
482198,0.16,-0.44,-0.16,-7.31,7.91,-7.54
482202,0.17,-0.43,-0.19,-7.99,6.75,-6.34
482205,0.17,-0.42,-0.21,-7.72,6.08,-4.98
482209,0.18,-0.41,-0.23,-7.03,5.23,-3.47
482213,0.18,-0.40,-0.24,-6.37,3.25,-1.75
482217,0.17,-0.39,-0.25,-5.54,0.54,-0.03
482222,0.16,-0.37,-0.26,-4.14,-2.18,1.61
482226,0.13,-0.36,-0.26,-2.53,-4.84,3.09
482230,0.10,-0.35,-0.25,-0.71,-7.43,4.55
482234,0.07,-0.35,-0.24,0.77,-9.20,5.81
482238,0.04,-0.35,-0.22,1.85,-9.79,6.81
482242,0.02,-0.36,-0.20,2.52,-9.30,7.79
482245,0.01,-0.35,-0.19,3.23,-8.06,8.81
482249,-0.00,-0.35,-0.19,3.87,-5.66,9.85
482253,-0.01,-0.34,-0.21,4.74,-2.29,11.06
482257,-0.02,-0.32,-0.19,5.46,0.64,11.70
482262,-0.03,-0.31,-0.18,5.80,2.68,12.09
482266,-0.02,-0.30,-0.17,5.85,4.37,12.22
482270,-0.01,-0.29,-0.18,6.20,5.78,12.20
482274,0.00,-0.27,-0.19,7.11,6.59,12.15
482278,0.01,-0.26,-0.18,7.98,7.11,12.03
482282,0.02,-0.25,-0.18,8.90,6.92,11.81
482285,0.03,-0.23,-0.19,10.57,6.57,11.91
482289,0.05,-0.24,-0.19,12.23,6.11,12.46
482293,0.07,-0.25,-0.19,12.84,5.78,12.77
482297,0.09,-0.29,-0.16,11.39,4.14,12.97
482301,0.09,-0.33,-0.16,9.56,2.63,12.29
482306,0.08,-0.36,-0.15,7.50,1.13,11.13
482310,0.08,-0.38,-0.16,5.82,1.20,10.78
482314,0.08,-0.38,-0.17,5.85,0.33,10.85
