2545836,0.05,-0.31,-0.33,-1.91,-11.02,12.99
2545840,0.05,-0.32,-0.33,-0.01,-9.07,9.82
2545843,0.04,-0.33,-0.34,1.00,-7.88,7.57
2545847,0.03,-0.34,-0.35,1.30,-6.98,6.06
2545851,0.02,-0.33,-0.36,1.20,-6.45,4.92
2545855,0.01,-0.33,-0.35,0.91,-6.26,4.04
2545858,0.01,-0.32,-0.34,1.07,-6.26,3.32
2545862,0.00,-0.31,-0.33,1.29,-6.27,2.50
2545866,0.00,-0.31,-0.33,1.51,-6.35,1.71
2545869,-0.00,-0.31,-0.33,1.64,-6.50,0.92
2545873,-0.00,-0.31,-0.32,1.93,-6.43,0.11
2545878,-0.01,-0.31,-0.32,2.22,-6.10,-0.70
2545882,-0.01,-0.31,-0.31,2.63,-5.61,-1.46
2545885,-0.01,-0.31,-0.31,2.99,-4.90,-2.15
2545889,-0.01,-0.31,-0.31,3.46,-4.08,-2.83
2545893,-0.02,-0.30,-0.30,4.01,-3.21,-3.41
2545897,-0.02,-0.30,-0.30,4.45,-2.36,-3.97
2545900,-0.02,-0.29,-0.30,4.87,-1.38,-4.58
2545904,-0.01,-0.29,-0.30,5.38,-0.88,-5.29
2545908,-0.01,-0.29,-0.30,5.81,-0.44,-5.67
2545912,-0.01,-0.30,-0.30,6.28,0.24,-5.93
2545916,-0.01,-0.30,-0.31,6.55,0.54,-6.06
2545920,-0.01,-0.30,-0.31,6.67,1.00,-6.28
2545924,0.00,-0.30,-0.31,6.88,1.35,-6.71
2545928,0.01,-0.30,-0.31,7.12,1.36,-7.41
2545931,-0.00,-0.30,-0.31,7.40,1.28,-7.85
2545935,-0.00,-0.30,-0.31,7.92,1.40,-8.37
2545939,-0.00,-0.30,-0.33,7.97,1.25,-8.83
2545943,-0.00,-0.30,-0.34,8.27,1.49,-9.76
2545946,-0.13,-0.53,-0.38,3.29,5.80,-3.70
2545950,-0.13,-0.47,-0.37,2.23,8.36,0.46
2545954,-0.03,-0.43,-0.32,2.60,9.16,0.65
2545958,-0.06,-0.40,-0.35,2.09,9.35,1.66
2545961,-0.06,-0.38,-0.36,1.11,10.50,3.00
2545966,-0.05,-0.36,-0.36,0.44,9.94,3.91
2545970,-0.05,-0.36,-0.34,0.60,9.50,5.48
2545974,-0.05,-0.36,-0.34,1.18,8.44,6.67
2545977,-0.03,-0.34,-0.35,1.37,7.16,7.25
2545981,-0.02,-0.34,-0.35,1.25,6.09,7.72
2545985,-0.01,-0.33,-0.36,0.93,4.62,7.87
2545988,-0.00,-0.33,-0.36,0.57,3.18,7.80
2545992,-0.00,-0.33,-0.36,0.16,1.80,7.76
2545996,-0.01,-0.33,-0.36,-0.04,0.30,7.68
2546000,-0.01,-0.33,-0.35,-0.23,-0.97,7.66
2546003,-0.02,-0.33,-0.34,-0.26,-1.96,7.87
2546008,-0.02,-0.33,-0.34,-0.41,-2.68,8.19
2546012,-0.02,-0.33,-0.34,-0.64,-3.59,8.51
2546016,-0.02,-0.32,-0.34,-0.72,-4.36,8.98
2546019,-0.02,-0.32,-0.34,-0.57,-5.04,9.43
2546023,-0.01,-0.32,-0.34,-0.53,-5.82,9.74
2546027,-0.01,-0.33,-0.35,-0.65,-6.42,9.95
2546031,0.00,-0.33,-0.34,-0.64,-6.86,9.54
2546034,-0.00,-0.33,-0.35,-0.60,-7.58,9.27
2546038,-0.01,-0.33,-0.35,-0.83,-8.48,9.12
2546042,-0.02,-0.31,-0.37,-1.88,-10.65,9.70
