6625631,-0.00,-0.30,-2.18,43.94,-16.89,-32.42
6625635,0.24,-0.03,-3.14,27.87,-21.44,-20.69
6625638,0.41,0.15,-3.83,14.37,-26.78,-14.02
6625642,0.49,0.24,-4.29,3.51,-30.72,-11.19
6625646,0.54,0.27,-4.61,-6.56,-32.89,-9.79
6625650,0.57,0.28,-4.80,-13.76,-34.43,-7.83
6625654,0.61,0.27,-4.91,-19.33,-34.23,-6.38
6625657,0.64,0.26,-4.99,-23.54,-33.12,-5.85
6625661,0.64,0.27,-5.05,-26.74,-30.32,-5.15
6625666,0.64,0.31,-5.13,-30.94,-27.21,-6.42
6625670,0.69,0.36,-5.20,-35.94,-23.37,-11.29
6625674,0.75,0.42,-5.29,-41.00,-20.76,-19.38
6625677,0.77,0.48,-5.35,-46.55,-19.29,-29.33
6625681,0.78,0.54,-5.41,-51.60,-18.72,-39.02
6625685,0.80,0.61,-5.49,-57.83,-19.15,-50.49
6625689,0.82,0.67,-5.57,-65.91,-21.44,-63.17
6625693,0.81,0.69,-5.61,-75.96,-24.13,-75.64
6625697,0.84,0.72,-5.62,-85.19,-25.79,-89.89
6625700,0.89,0.74,-5.61,-94.78,-25.93,-107.76
6625704,0.93,0.73,-5.60,-103.20,-23.73,-127.52
6625709,0.93,0.73,-5.58,-112.55,-19.25,-147.84
6625713,0.91,0.74,-5.60,-122.06,-12.93,-167.44
6625717,0.81,0.70,-5.63,-134.75,-8.77,-180.96
6625721,0.72,0.57,-5.63,-145.37,-4.75,-188.91
6625725,0.35,-0.68,-5.40,-127.82,3.61,-159.84
6625728,-0.78,-0.99,-4.17,-75.48,67.73,-90.50
6625732,0.59,-0.75,-5.51,-83.24,79.82,-84.66
6625736,0.45,-0.59,-5.08,-80.71,91.38,-75.61
6625740,0.11,-0.46,-4.14,-52.44,129.41,-57.90
6625744,0.39,-0.33,-3.97,-24.05,159.23,-52.27
6625748,0.40,-0.26,-4.06,-0.46,189.96,-48.19
6625752,0.37,-0.29,-4.16,17.48,226.01,-43.97
6625756,0.58,-0.33,-4.28,30.63,256.31,-46.72
6625760,0.76,-0.23,-4.44,32.78,282.23,-55.50
6625764,0.83,-0.26,-4.29,39.51,318.04,-67.56
6625768,0.97,-0.03,-4.32,44.40,344.23,-86.78
6625772,0.04,0.04,-4.10,66.15,349.27,-64.86
6625776,0.13,-0.02,-4.77,74.00,367.17,-45.42
6625779,0.49,0.06,-5.45,53.14,360.49,-43.56
6625783,0.36,0.10,-5.32,46.18,362.26,-33.16
6625787,0.27,0.04,-4.98,57.07,368.35,-19.37
6625792,0.46,0.04,-5.61,38.97,348.08,-12.22
6625796,0.11,0.12,-6.02,6.28,315.27,7.18
6625800,-0.23,0.05,-6.40,-42.56,294.09,35.55
6625803,0.01,-0.05,-6.39,-92.12,278.80,51.61
6625807,0.43,-0.15,-5.00,-74.21,298.79,53.16
6625811,0.90,0.10,-5.37,-65.62,290.49,37.42
6625815,0.26,0.35,-5.72,-80.59,259.65,44.67
6625819,-0.13,0.53,-6.22,-104.40,247.10,67.82
6625822,-0.20,0.46,-6.55,-133.90,205.55,93.82
6625826,0.53,0.48,-5.65,-129.87,211.50,91.35
6625830,0.76,0.46,-5.46,-116.46,179.16,81.69
6625835,0.72,0.43,-5.62,-107.94,151.49,72.61
6625839,0.38,0.42,-5.82,-105.62,122.67,75.84
6625843,0.35,0.34,-5.84,-102.54,105.73,74.66
6625846,0.55,0.32,-5.52,-82.76,88.79,65.80
6625850,0.56,0.31,-5.52,-66.95,65.34,57.07
6625854,0.33,0.29,-5.62,-57.17,47.40,55.79
6625858,0.14,0.31,-5.82,-55.30,22.69,60.19
6625862,-0.00,0.33,-5.94,-59.70,-9.31,71.07
6625865,0.09,0.30,-5.90,-63.54,-39.11,77.27
6625869,0.20,0.28,-5.76,-63.95,-66.78,79.34
