2225144,0.64,-0.23,-1.35,6.63,8.48,-68.65
2225148,0.70,-0.19,-1.31,-1.34,4.95,-59.22
2225153,0.72,-0.14,-1.30,-7.10,0.77,-54.38
2225156,0.74,-0.10,-1.31,-11.98,-5.47,-53.63
2225160,0.73,-0.08,-1.30,-16.25,-9.61,-53.67
2225164,0.74,-0.06,-1.25,-17.37,-12.48,-55.34
2225168,0.74,-0.05,-1.22,-17.46,-17.21,-57.14
2225172,0.77,-0.02,-1.24,-17.02,-22.25,-61.25
2225175,0.80,0.01,-1.25,-15.16,-29.99,-67.35
2225179,0.83,0.03,-1.26,-12.93,-39.83,-75.14
2225183,0.86,0.05,-1.29,-9.16,-51.01,-82.61
2225187,0.88,0.03,-1.31,-4.52,-59.60,-90.10
2225191,0.89,0.01,-1.29,-1.07,-64.52,-98.15
2225195,0.94,0.03,-1.32,1.22,-74.04,-108.51
2225199,0.95,0.02,-1.40,1.63,-86.49,-119.95
2225203,0.94,-0.02,-1.45,0.67,-95.85,-129.98
2225207,0.88,-0.08,-1.44,1.50,-101.96,-138.18
2225211,0.79,-0.18,-1.48,9.98,-113.48,-146.26
2225215,-0.71,-1.24,-1.93,-36.39,-84.88,-81.63
2225218,0.51,-1.09,-1.48,-36.78,-63.39,-75.98
2225222,0.26,-0.94,-1.24,-36.23,-55.89,-66.53
2225226,0.04,-0.69,-1.33,-38.21,-53.30,-53.32
2225230,0.01,-0.70,-1.28,-38.86,-43.95,-41.55
2225234,0.08,-0.68,-1.26,-35.23,-31.01,-31.74
2225239,0.13,-0.65,-1.22,-29.51,-21.49,-25.03
2225242,0.12,-0.61,-1.19,-24.20,-12.82,-19.11
2225246,0.09,-0.57,-1.20,-20.30,-1.27,-11.63
2225250,0.10,-0.53,-1.22,-18.01,7.22,-4.64
2225254,0.18,-0.46,-1.31,-17.00,10.31,0.20
2225258,0.26,-0.43,-1.41,-19.21,12.67,4.04
2225261,0.38,-0.40,-1.47,-22.53,12.97,4.59
2225265,0.49,-0.41,-1.50,-23.74,7.21,2.45
2225269,0.60,-0.42,-1.53,-24.19,0.43,-2.64
2225273,0.66,-0.45,-1.45,-21.45,-5.48,-9.64
2225277,0.66,-0.59,-1.27,-9.42,-6.95,-16.42
2225281,0.60,-0.79,-0.79,23.71,6.61,-20.59
2225285,0.62,-0.83,-0.32,75.04,37.04,-25.56
2225289,0.74,-0.60,-0.13,126.43,70.92,-39.79
2225293,0.19,-0.96,-1.11,135.33,77.12,-32.46
2225296,0.91,-0.52,-1.38,147.66,91.63,-55.99
2225300,0.43,-0.45,-1.51,142.39,82.20,-62.48
2225304,0.28,-0.77,-1.02,157.43,79.20,-56.99
2225308,0.40,-0.71,-0.88,176.84,85.82,-59.68
2225312,0.04,-0.62,-1.04,198.85,96.62,-38.50
2225316,0.40,-0.71,-1.21,209.37,106.74,-40.11
2225319,0.35,-0.40,-0.53,240.46,128.32,-31.92
2225324,-0.20,-0.24,-0.42,264.44,145.69,-4.91
2225328,0.32,-1.09,-0.87,257.24,155.35,-11.73
2225332,0.21,-0.57,-0.64,286.75,179.90,3.68
2225336,-0.17,-0.41,-1.53,270.83,195.46,31.13
2225340,0.75,0.25,-1.13,283.52,183.64,23.26
2225343,0.31,0.03,-1.39,263.42,161.52,33.75
2225347,0.45,0.17,-0.80,288.95,164.35,48.48
2225351,0.58,0.26,-2.05,251.60,147.99,50.45
2225355,0.86,0.12,-2.91,175.40,98.56,39.66
2225359,0.93,-0.09,-1.96,140.07,64.36,26.49
2225362,0.74,-0.08,-1.08,134.22,47.43,23.54
2225367,0.66,-0.12,-1.20,121.99,32.16,21.98
2225371,0.72,-0.11,-1.49,101.39,14.91,20.11
2225375,0.77,-0.12,-1.53,83.21,4.17,17.36
2225379,0.76,-0.16,-1.35,74.15,-4.07,14.02
2225382,0.74,-0.22,-1.31,67.51,-9.28,11.32
2225386,0.76,-0.27,-1.36,60.56,-12.06,7.47
2225390,0.77,-0.26,-1.38,55.45,-14.76,4.10
