8602884,1.54,0.90,-2.33,293.05,115.46,116.03
8602887,1.27,0.56,-2.37,191.63,81.50,64.28
8602891,1.06,0.34,-2.41,119.61,57.27,26.29
8602895,0.90,0.17,-2.45,67.60,40.24,-0.14
8602899,0.78,0.03,-2.45,31.40,27.71,-19.74
8602903,0.70,-0.09,-2.42,8.18,18.88,-32.95
8602906,0.62,-0.22,-2.40,-5.89,13.07,-41.30
8602910,0.53,-0.35,-2.41,-14.37,10.56,-44.14
8602914,0.49,-0.42,-2.46,-21.04,9.90,-42.61
8602918,0.49,-0.44,-2.49,-26.11,9.71,-40.23
8602923,0.50,-0.45,-2.52,-29.26,6.96,-38.11
8602926,0.52,-0.44,-2.50,-30.23,7.05,-36.97
8602930,0.52,-0.40,-2.46,-30.29,7.57,-37.04
8602934,0.50,-0.36,-2.43,-28.47,7.13,-35.67
8602938,0.50,-0.34,-2.39,-25.49,7.81,-34.37
8602942,0.49,-0.33,-2.36,-22.98,7.90,-33.80
8602945,0.51,-0.29,-2.33,-20.64,7.73,-35.70
8602949,0.52,-0.24,-2.29,-18.63,7.00,-39.02
8602953,0.52,-0.17,-2.30,-16.07,1.17,-43.38
8602957,0.50,-0.12,-2.23,-13.48,-6.97,-46.55
8602961,0.49,-0.10,-2.21,-10.73,-18.61,-48.55
8602964,0.52,-0.11,-2.18,-5.16,-27.00,-52.95
8602969,0.57,-0.10,-2.19,-2.01,-34.32,-58.65
8602973,0.62,-0.09,-2.24,0.58,-41.25,-64.25
8602977,0.61,-0.16,-2.23,4.51,-46.80,-67.68
8602981,0.60,-0.26,-2.31,4.34,-47.87,-70.17
8602984,0.66,-0.32,-2.32,4.40,-45.61,-71.54
8602988,0.68,-0.42,-2.43,2.59,-51.70,-74.34
8602992,0.58,-0.54,-2.56,7.37,-55.93,-74.55
8602996,-0.64,-1.10,-2.68,-12.78,-55.76,-16.99
8603000,0.11,-1.07,-2.36,-9.62,-28.16,8.73
8603003,0.61,-0.95,-2.30,3.20,-28.83,13.07
8603008,0.38,-0.78,-2.57,1.97,-20.42,22.52
8603012,0.36,-0.55,-2.83,-8.96,-10.32,30.56
8603016,0.43,-0.45,-2.88,-16.26,-13.47,34.89
8603020,0.36,-0.55,-2.60,-10.06,-12.16,40.41
8603023,0.41,-0.58,-2.48,1.63,-9.44,42.91
8603027,0.40,-0.58,-2.64,5.21,-12.54,43.92
8603031,0.47,-0.59,-2.74,6.16,-7.59,41.16
8603035,0.43,-0.58,-2.76,5.62,-6.80,40.28
8603039,0.44,-0.55,-2.74,3.83,-4.78,38.23
8603042,0.45,-0.53,-2.74,1.21,-3.45,36.71
8603046,0.48,-0.49,-2.72,-2.11,-3.57,35.00
8603051,0.54,-0.46,-2.70,-4.99,-3.51,31.56
8603055,0.57,-0.44,-2.70,-8.01,-3.33,28.56
8603058,0.60,-0.44,-2.67,-11.24,-2.43,25.39
8603062,0.64,-0.42,-2.64,-13.06,-1.13,20.95
8603066,0.65,-0.43,-2.63,-14.77,1.17,17.03
8603070,0.72,-0.45,-2.61,-14.62,1.51,9.80
8603074,0.82,-0.47,-2.67,-14.16,2.28,0.13
8603077,0.88,-0.50,-2.66,-12.20,4.20,-10.44
8603081,0.85,-0.55,-2.56,-5.47,5.17,-21.33
8603085,0.74,-0.63,-2.21,16.90,8.58,-29.24
8603089,0.63,-0.59,-2.02,47.00,19.63,-34.24
8603092,0.35,-0.55,-2.13,65.57,16.19,-30.97
8603097,0.42,-0.46,-2.21,79.41,29.59,-29.22
8603101,0.40,-0.47,-2.73,70.14,24.87,-29.35
8603105,0.55,-0.66,-2.40,85.47,25.50,-38.56
8603109,0.41,-0.54,-1.90,122.80,29.64,-39.46
8603112,0.30,-0.61,-1.91,150.94,29.63,-38.95
8603116,0.21,-0.38,-2.16,176.91,33.58,-29.95
8603120,0.43,-0.41,-2.49,174.44,12.53,-36.56
8603124,0.56,-0.63,-2.27,193.16,22.78,-42.80
8603128,0.35,-0.14,-1.33,257.59,31.68,-36.15
8603132,0.26,-0.30,-1.48,284.91,49.27,-22.77
8603136,0.73,-0.33,-1.92,317.05,59.63,-34.91
8603140,-0.09,-0.22,-3.40,265.91,68.13,-4.82
8603144,0.77,-0.33,-3.59,234.24,67.61,-20.67
8603148,0.86,-0.37,-2.13,267.83,76.11,-34.13
8603152,0.13,-0.09,-1.80,290.14,71.39,-20.89
8603156,0.28,-0.36,-2.26,286.22,98.58,-10.55
8603159,0.43,-0.14,-2.58,289.57,96.62,-9.21
8603163,0.31,-0.24,-2.64,274.13,82.43,-5.77
8603167,0.18,-0.52,-3.19,229.07,75.20,7.04
8603171,0.57,-0.53,-2.54,229.15,82.01,6.51
8603175,0.46,-0.44,-2.83,214.90,69.90,4.54
8603179,0.37,-0.53,-2.96,194.97,70.62,3.95
8603183,0.57,-0.56,-2.92,172.83,56.87,-2.78
8603187,0.58,-0.49,-2.65,167.32,47.33,-7.89
8603191,0.52,-0.40,-2.43,168.03,37.71,-8.82
8603195,0.65,-0.34,-2.60,161.04,30.30,-13.97
